,article_id,authorId,name,url,Publicationcount,Rank
278,10.1145/42005.42012,41221619,Ulrich Thiel,https://www.semanticscholar.org/author/41221619,17,1
279,10.1145/42005.42012,1785174,Rainer Hammwöhner,https://www.semanticscholar.org/author/1785174,69,2
280,10.1145/42005.42013,66629494,J. R. Tague,https://www.semanticscholar.org/author/66629494,29,1
281,10.1145/42005.42014,1696082,Christine L. Borgman,https://www.semanticscholar.org/author/1696082,486,1
282,10.1145/42005.42015,2682561,Susanne M. Humphrey,https://www.semanticscholar.org/author/2682561,121,1
283,10.1145/42005.42016,40511254,Joel L. Fagan,https://www.semanticscholar.org/author/40511254,19,1
284,10.1145/42005.42017,144169170,Donna K. Harman,https://www.semanticscholar.org/author/144169170,153,1
285,10.1145/42005.42018,144896182,B. John Oommen,https://www.semanticscholar.org/author/144896182,444,1
286,10.1145/42005.42018,20777526,Daniel C. Y. Ma,https://www.semanticscholar.org/author/20777526,6,2
287,10.1145/42005.42019,2083563,Fazli Can,https://www.semanticscholar.org/author/2083563,98,1
288,10.1145/42005.42019,2235792,Esen A. Ozkarahan,https://www.semanticscholar.org/author/2235792,61,2
289,10.1145/42005.42020,34066017,Edie M. Rasmussen,https://www.semanticscholar.org/author/34066017,69,1
290,10.1145/42005.42020,144610645,Peter Willett,https://www.semanticscholar.org/author/144610645,410,2
291,10.1145/42005.42021,1714283,Vijay V. Raghavan,https://www.semanticscholar.org/author/1714283,317,1
292,10.1145/42005.42021,1727747,Jitender S. Deogun,https://www.semanticscholar.org/author/1727747,319,2
293,10.1145/42005.42022,35102121,Joan M. Morrissey,https://www.semanticscholar.org/author/35102121,12,1
294,10.1145/42005.42022,1709413,C. J. van Rijsbergen,https://www.semanticscholar.org/author/1709413,213,2
295,10.1145/42005.42023,1399156916,Peter Bollmann-Sdorra,https://www.semanticscholar.org/author/1399156916,34,1
296,10.1145/42005.42023,49558334,S. K. Michael Wong,https://www.semanticscholar.org/author/49558334,137,2
297,10.1145/42005.42024,1804272,Robert M. Losee,https://www.semanticscholar.org/author/1804272,82,1
298,10.1145/42005.42025,34781098,Steven C. Cater,https://www.semanticscholar.org/author/34781098,8,1
299,10.1145/42005.42025,1720134,Donald H. Kraft,https://www.semanticscholar.org/author/1720134,161,2
300,10.1145/42005.42026,2939624,Tetsuro Ito,https://www.semanticscholar.org/author/2939624,78,1
301,10.1145/42005.42026,2487433,Mana Kubota,https://www.semanticscholar.org/author/2487433,1,2
302,10.1145/42005.42027,23027161,John B. Smith,https://www.semanticscholar.org/author/23027161,210,1
303,10.1145/42005.42027,2617934,Stephen F. Weiss,https://www.semanticscholar.org/author/2617934,35,2
304,10.1145/42005.42027,37273802,Gordon J. Ferguson,https://www.semanticscholar.org/author/37273802,6,3
305,10.1145/42005.42028,1702672,Airi Salminen,https://www.semanticscholar.org/author/1702672,107,1
306,10.1145/42005.42029,143887818,Amar Mukherjee,https://www.semanticscholar.org/author/143887818,146,1
307,10.1145/42005.42029,1767797,Mostafa A. Bassiouni,https://www.semanticscholar.org/author/1767797,165,2
308,10.1145/42005.42030,1711397,Caroline M. Eastman,https://www.semanticscholar.org/author/1711397,84,1
309,10.1145/42005.42031,2055745,Timo Raita,https://www.semanticscholar.org/author/2055745,44,1
310,10.1145/42005.42031,1767137,Jukka Teuhola,https://www.semanticscholar.org/author/1767137,51,2
311,10.1145/42005.42032,2669316,Danny P. Wallace,https://www.semanticscholar.org/author/2669316,83,1
312,10.1145/42005.42032,1685428,Bert R. Boyce,https://www.semanticscholar.org/author/1685428,151,2
313,10.1145/42005.42032,1720134,Donald H. Kraft,https://www.semanticscholar.org/author/1720134,161,3
314,10.1145/42005.42033,1724728,Richard M. Tong,https://www.semanticscholar.org/author/1724728,67,1
315,10.1145/42005.42033,1812139,Lee A. Appelbaum,https://www.semanticscholar.org/author/1812139,15,2
316,10.1145/42005.42033,2384917,Victor N. Askman,https://www.semanticscholar.org/author/2384917,4,3
317,10.1145/42005.42033,144927826,James F. Cunningham,https://www.semanticscholar.org/author/144927826,22,4
318,10.1145/42005.42034,3923597,Paul G. Schauble,https://www.semanticscholar.org/author/3923597,29,1
319,10.1145/42005.42035,2527386,Deb A. Krawczak,https://www.semanticscholar.org/author/2527386,8,1
320,10.1145/42005.42035,49804734,Philip J. Smith,https://www.semanticscholar.org/author/49804734,170,2
321,10.1145/42005.42035,2605738,Steven J. Shute,https://www.semanticscholar.org/author/2605738,18,3
322,10.1145/42005.42036,1759624,Carolyn R. Watters,https://www.semanticscholar.org/author/1759624,160,1
323,10.1145/42005.42036,144377636,Michael A. Shepherd,https://www.semanticscholar.org/author/144377636,143,2
324,10.1145/42005.42036,145278792,W. Robertson,https://www.semanticscholar.org/author/145278792,20,3
325,10.1145/42005.42037,3187322,Fausto Rabitti,https://www.semanticscholar.org/author/3187322,133,1
326,10.1145/42005.42037,7600262,Peter L. Stanchev,https://www.semanticscholar.org/author/7600262,47,2
327,10.1145/42005.42038,145134910,Patricia Simpson,https://www.semanticscholar.org/author/145134910,48,1
328,10.1145/42005.42038,145883709,Rafael Alonso,https://www.semanticscholar.org/author/145883709,85,2
329,10.1145/42005.42039,2742115,Yaacov Choueka,https://www.semanticscholar.org/author/2742115,50,1
330,10.1145/42005.42039,1793371,Aviezri S. Fraenkel,https://www.semanticscholar.org/author/1793371,240,2
331,10.1145/42005.42039,1741705,Shmuel Tomi Klein,https://www.semanticscholar.org/author/1741705,161,3
332,10.1145/42005.42039,145789387,E. Segal,https://www.semanticscholar.org/author/145789387,3,4
333,10.1145/122860.122861,48618199,Cyril W. Cleverdon,https://www.semanticscholar.org/author/48618199,3,1
334,10.1145/122860.122862,1398489029,Jean Tague-Sutcliffe,https://www.semanticscholar.org/author/1398489029,38,1
335,10.1145/122860.122862,1702672,Airi Salminen,https://www.semanticscholar.org/author/1702672,107,2
336,10.1145/122860.122862,37680417,Charles McClellan,https://www.semanticscholar.org/author/37680417,39,3
337,10.1145/122860.122863,1797808,Gerard Salton,https://www.semanticscholar.org/author/1797808,342,1
338,10.1145/122860.122863,144009691,Chris Buckley,https://www.semanticscholar.org/author/144009691,154,2
339,10.1145/122860.122864,144456145,W. Bruce Croft,https://www.semanticscholar.org/author/144456145,554,1
340,10.1145/122860.122864,1768109,Howard R. Turtle,https://www.semanticscholar.org/author/1768109,43,2
341,10.1145/122860.122864,35153517,David D. Lewis,https://www.semanticscholar.org/author/35153517,101,3
342,10.1145/122860.122865,1703148,Norbert Fuhr,https://www.semanticscholar.org/author/1703148,339,1
343,10.1145/122860.122865,47961157,Ulrich Pfeifer,https://www.semanticscholar.org/author/47961157,67,2
344,10.1145/122860.122866,2126632,William S. Cooper,https://www.semanticscholar.org/author/2126632,142,1
345,10.1145/122860.122867,2131200,Abraham Bookstein,https://www.semanticscholar.org/author/2131200,138,1
346,10.1145/122860.122867,1741705,Shmuel Tomi Klein,https://www.semanticscholar.org/author/1741705,161,2
347,10.1145/122860.122868,1975615,IJsbrand Jan Aalbersberg,https://www.semanticscholar.org/author/1975615,28,1
348,10.1145/122860.122869,33042052,Chengjie Luo,https://www.semanticscholar.org/author/33042052,10,1
349,10.1145/122860.122869,2642131,Clement T. Yu,https://www.semanticscholar.org/author/2642131,317,2
350,10.1145/122860.122870,3142223,Michael E. Lesk,https://www.semanticscholar.org/author/3142223,199,1
351,10.1145/122860.122871,20839449,Hans-Peter Frei,https://www.semanticscholar.org/author/20839449,35,1
352,10.1145/122860.122871,2654768,M. F. Wyle,https://www.semanticscholar.org/author/2654768,7,2
353,10.1145/122860.122872,35263547,Richard F. E. Sutcliffe,https://www.semanticscholar.org/author/35263547,90,1
354,10.1145/122860.122873,3014360,Robert R. Korfhage,https://www.semanticscholar.org/author/3014360,121,1
355,10.1145/122860.122874,1762765,Richard H. Fowler,https://www.semanticscholar.org/author/1762765,62,1
356,10.1145/122860.122874,1403825796,Wendy A. Lawrence-Fowler,https://www.semanticscholar.org/author/1403825796,21,2
357,10.1145/122860.122874,37063910,Bradley A. Wilson,https://www.semanticscholar.org/author/37063910,35,3
358,10.1145/122860.122875,2978297,Anne Tissen,https://www.semanticscholar.org/author/2978297,8,1
359,10.1145/122860.122876,1723684,Peter G. Anick,https://www.semanticscholar.org/author/1723684,29,1
360,10.1145/122860.122876,15698869,Rex A. Flynn,https://www.semanticscholar.org/author/15698869,6,2
361,10.1145/122860.122876,2751809,David R. Hanssen,https://www.semanticscholar.org/author/2751809,11,3
362,10.1145/122860.122877,2768186,Kalervo Järvelin,https://www.semanticscholar.org/author/2768186,245,1
363,10.1145/122860.122877,144093317,Timo Niemi,https://www.semanticscholar.org/author/144093317,90,2
364,10.1145/122860.122878,3656164,Augusto Celentano,https://www.semanticscholar.org/author/3656164,146,1
365,10.1145/122860.122878,1702365,Maria Grazia Fugini,https://www.semanticscholar.org/author/1702365,224,2
366,10.1145/122860.122878,3011478,Silvano Pozzi,https://www.semanticscholar.org/author/3011478,18,3
367,10.1145/122860.122879,145219946,Kui-Lam Kwok,https://www.semanticscholar.org/author/145219946,78,1
368,10.1145/122860.122880,144509232,Ross Wilkinson,https://www.semanticscholar.org/author/144509232,102,1
369,10.1145/122860.122880,1747011,Philip Hingston,https://www.semanticscholar.org/author/1747011,86,2
370,10.1145/122860.122881,1698696,Yiyu Yao,https://www.semanticscholar.org/author/1698696,NaN,1
371,10.1145/122860.122881,49558334,S. K. Michael Wong,https://www.semanticscholar.org/author/49558334,137,2
372,10.1145/122860.122883,2544751,Peter B. Danzig,https://www.semanticscholar.org/author/2544751,77,1
373,10.1145/122860.122883,2272284,Jong Suk Ahn,https://www.semanticscholar.org/author/2272284,11,2
374,10.1145/122860.122883,144445984,John Noll,https://www.semanticscholar.org/author/144445984,87,3
375,10.1145/122860.122883,1985131,Katia Obraczka,https://www.semanticscholar.org/author/1985131,232,4
376,10.1145/122860.122884,1741208,Ophir Frieder,https://www.semanticscholar.org/author/1741208,449,1
377,10.1145/122860.122884,2797623,Hava T. Siegelmann,https://www.semanticscholar.org/author/2797623,188,2
378,10.1145/122860.122885,7550863,Yuhan Zhang,https://www.semanticscholar.org/author/7550863,545,1
379,10.1145/122860.122885,1714283,Vijay V. Raghavan,https://www.semanticscholar.org/author/1714283,317,2
380,10.1145/122860.122885,1727747,Jitender S. Deogun,https://www.semanticscholar.org/author/1727747,319,3
381,10.1145/122860.122886,1907203,Scott Henninger,https://www.semanticscholar.org/author/1907203,72,1
382,10.1145/122860.122887,145724540,Xia Lin,https://www.semanticscholar.org/author/145724540,176,1
383,10.1145/122860.122887,1695420,Dagobert Soergel,https://www.semanticscholar.org/author/1695420,143,2
384,10.1145/122860.122887,1791487,Gary Marchionini,https://www.semanticscholar.org/author/1791487,283,3
385,10.1145/122860.122888,2974164,Edgar B. Wendlandt,https://www.semanticscholar.org/author/2974164,3,1
386,10.1145/122860.122888,144343170,James R. Driscoll,https://www.semanticscholar.org/author/144343170,55,2
387,10.1145/122860.122889,2657101,Don R. Swanson,https://www.semanticscholar.org/author/2657101,131,1
388,10.1145/122860.122890,3079916,Dalia Motzkin,https://www.semanticscholar.org/author/3079916,31,1
389,10.1145/122860.122891,3187322,Fausto Rabitti,https://www.semanticscholar.org/author/3187322,133,1
390,10.1145/122860.122891,3078415,Pasquale Savino,https://www.semanticscholar.org/author/3078415,89,2
391,10.1145/122860.122892,1717075,Maristella Agosti,https://www.semanticscholar.org/author/1717075,247,1
392,10.1145/122860.122892,3186854,Roberto Colotti,https://www.semanticscholar.org/author/3186854,5,2
393,10.1145/122860.122892,40089327,Girolamo Gradenigo,https://www.semanticscholar.org/author/40089327,10,3
394,10.1145/122860.122893,2162477,Alain Lelu,https://www.semanticscholar.org/author/2162477,71,1
395,10.1145/122860.122894,2685671,Lisa F. Rau,https://www.semanticscholar.org/author/2685671,42,1
396,10.1145/122860.122894,1770316,Paul S. Jacobs,https://www.semanticscholar.org/author/1770316,71,2
397,10.1145/122860.122896,35497738,Michael L. Mauldin,https://www.semanticscholar.org/author/35497738,35,1
398,10.1145/122860.122897,1797808,Gerard Salton,https://www.semanticscholar.org/author/1797808,342,1
399,10.1145/133160.133167,144169170,Donna K. Harman,https://www.semanticscholar.org/author/144169170,153,1
400,10.1145/133160.133169,1975615,IJsbrand Jan Aalbersberg,https://www.semanticscholar.org/author/1975615,28,1
401,10.1145/133160.133171,1398489029,Jean Tague-Sutcliffe,https://www.semanticscholar.org/author/1398489029,38,1
402,10.1145/133160.133172,35153517,David D. Lewis,https://www.semanticscholar.org/author/35153517,101,1
403,10.1145/133160.133175,3028843,M. J. Blosseville,https://www.semanticscholar.org/author/3028843,2,1
404,10.1145/133160.133175,2569397,Georges Hébrail,https://www.semanticscholar.org/author/2569397,76,2
405,10.1145/133160.133175,145873834,M. G. Monteil,https://www.semanticscholar.org/author/145873834,2,3
406,10.1145/133160.133175,2976488,N. Pénot,https://www.semanticscholar.org/author/2976488,3,4
407,10.1145/133160.133177,3127759,Brij M. Masand,https://www.semanticscholar.org/author/3127759,34,1
408,10.1145/133160.133177,2132345,Gordon Linoff,https://www.semanticscholar.org/author/2132345,33,2
409,10.1145/133160.133177,1788375,David L. Waltz,https://www.semanticscholar.org/author/1788375,123,3
410,10.1145/133160.133179,144785198,E. Michael Keen,https://www.semanticscholar.org/author/144785198,28,1
411,10.1145/133160.133180,1690470,Carolyn J. Crouch,https://www.semanticscholar.org/author/1690470,55,1
412,10.1145/133160.133180,2953670,Bokyung Yang,https://www.semanticscholar.org/author/2953670,3,2
413,10.1145/133160.133181,1746017,Gregory Grefenstette,https://www.semanticscholar.org/author/1746017,130,1
414,10.1145/133160.133183,1723684,Peter G. Anick,https://www.semanticscholar.org/author/1723684,29,1
415,10.1145/133160.133183,15698869,Rex A. Flynn,https://www.semanticscholar.org/author/15698869,6,2
416,10.1145/133160.133185,2481989,Forbes J. Burkowski,https://www.semanticscholar.org/author/2481989,70,1
417,10.1145/133160.133186,2365155,Scott C. Deerwester,https://www.semanticscholar.org/author/2365155,27,1
418,10.1145/133160.133186,2013223,Keith Waclena,https://www.semanticscholar.org/author/2013223,6,2
419,10.1145/133160.133186,39898181,Michelle LaMar,https://www.semanticscholar.org/author/39898181,8,3
420,10.1145/133160.133188,143619007,Jian-Yun Nie,https://www.semanticscholar.org/author/143619007,265,1
421,10.1145/133160.133190,47197465,Zhiwei Wang,https://www.semanticscholar.org/author/47197465,193,1
422,10.1145/133160.133190,49558334,S. K. Michael Wong,https://www.semanticscholar.org/author/49558334,137,2
423,10.1145/133160.133190,1698696,Yiyu Yao,https://www.semanticscholar.org/author/1698696,393,3
424,10.1145/133160.133191,3035187,Brian T. Bartell,https://www.semanticscholar.org/author/3035187,16,1
425,10.1145/133160.133191,48524582,Garrison W. Cottrell,https://www.semanticscholar.org/author/48524582,308,2
426,10.1145/133160.133191,1682655,Richard K. Belew,https://www.semanticscholar.org/author/1682655,105,3
427,10.1145/133160.133194,3350927,Ulrike Glavitsch,https://www.semanticscholar.org/author/3350927,18,1
428,10.1145/133160.133194,2133932,Peter Schäuble,https://www.semanticscholar.org/author/2133932,73,2
429,10.1145/133160.133195,1899386,Eugene L. Margulis,https://www.semanticscholar.org/author/1899386,3,1
430,10.1145/133160.133197,144586353,Michael Hess,https://www.semanticscholar.org/author/144586353,45,1
431,10.1145/133160.133199,2126632,William S. Cooper,https://www.semanticscholar.org/author/2126632,142,1
432,10.1145/133160.133199,1772996,Fredric C. Gey,https://www.semanticscholar.org/author/1772996,144,2
